RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1260960	-1836724	-29.766667	29.85	29:46:00S	29:51:00E	35JQH7557503665	SH35-08	P	PPL		SF	02				N				MKOBENI	Mkobeni	Mkobeni	MKOBENI	Mkobeni	Mkobeni		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1260957	-1836721	-26.733333	28.75	26:44:00S	28:45:00E	35JPL7405041904	SG35-12	P	PPL		SF	07				N				MKHWANAZI	Mkhwanazi	Mkhwanazi	MKHWANAZI	Mkhwanazi	Mkhwanazi		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1265650	-1842334	-31.916667	27.5	31:55:00S	27:30:00E	35JNE4727168692	SH35-15	P	PPL		SF	05				N				NGAPHANTSI	Ngaphantsi	Ngaphantsi	NGAPHANTSI	Ngaphantsi	Ngaphantsi		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1265641	-1842321	-32.233333	28.183333	32:14:00S	28:11:00E	35HPE1149233086	SI35-03	P	PPL		SF	05				D				NGAISCHOOL	Ngai School	Ngai School	NGAISCHOOL	Ngai School	Ngai School		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1268354	-1845673	-28.216667	32.3	28:13:00S	32:18:00E	36JVP3131178598	SH36-02	P	PPL		SF	02				D				NYALAZIRIVER	Nyalazi River	Nyalazi River	NYALAZIRIVER	Nyalazi River	Nyalazi River		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1267474	-1840932	-23.816667	29.266667	23:49:00S	29:16:00E	35KQP3091164226	SF35-16	P	PPL		SF	09				V				NAAUWTE	Naauwte	Naauwte	NAAUWTE	Naauwte	Naauwte		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1267474	-1844588	-23.816667	29.266667	23:49:00S	29:16:00E	35KQP3091164226	SF35-16	P	PPL		SF	09				D				NOUTE	Noute	Noute	NOUTE	Noute	Noute		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1266693	-1843659	-31.25	29.15	31:15:00S	29:09:00E	35JQF0473740698	SH35-16	P	PPL		SF	05				V				NOGAYA	Nogaya	Nogaya	NOGAYA	Nogaya	Nogaya		2004-04-27	1,2,3,4,5				1993-09-01		
3	-1266693	-1843661	-31.25	29.15	31:15:00S	29:09:00E	35JQF0473740698	SH35-16	P	PPL		SF	05				N				NOGEYA	Nogeya	Nogeya	NOGEYA	Nogeya	Nogeya		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1275147	-1853654	-24.083333	29.35	24:05:00S	29:21:00E	35JQP3891234547	SG35-04	P	PPL		SF	09				N				REGENOEG	Regenoeg	Regenoeg	REGENOEG	Regenoeg	Regenoeg		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1255466	-1830098	-22.3	30.866667	22:18:00S	30:52:00E	36KTA8022532414	SF36-09	P	PPL		SF	09				N				MADIMBO	Madimbo	Madimbo	MADIMBO	Madimbo	Madimbo		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1262907	-1839027	-26.433333	24.15	26:26:00S	24:09:00E	35JKL1576273177	SG35-09	P	PPL		SF	10				N				MOSITLANE	Mositlane	Mositlane	MOSITLANE	Mositlane	Mositlane		2004-04-30	1,2,3,4,5	1			1993-09-01		
3	-1252951	-1827080	-23.9	30.066667	23:54:00S	30:04:00E	36KTU0132953745	SF36-13	P	PPL		SF	09				N				LETABA	Letaba	Letaba	LETABA	Letaba	Letaba		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1256953	-1831940	-31.566667	29.283333	31:34:00S	29:17:00E	35JQF1670705333	SH35-16	P	PPL		SF	05				D				MANTUSINI	Mantusini	Mantusini	MANTUSINI	Mantusini	Mantusini		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1256946	-1831932	-25.066667	26.816667	25:04:00S	26:49:00E	35JMN8151027658	SG35-06	P	PPL		SF	10				N				MANTSHO	Mantsho	Mantsho	MANTSHO	Mantsho	Mantsho		2004-04-30	1,2,3,4,5	1			1993-09-01		
3	-1256945	-1831931	-32.166667	20.833333	32:10:00S	20:50:00E	34HDK8428641078	SI34-02	P	PPL		SF	08				N				MANTSHILIBENI	Mantshilibeni	Mantshilibeni	MANTSHILIBENI	Mantshilibeni	Mantshilibeni		2004-04-29	1,2,3,4,5	1			1993-09-01		
3	-1256937	-1831923	-32.216667	28.416667	32:13:00S	28:25:00E	35HPE3350234668	SI35-03	P	PPL		SF	05				N				MANTLANENI	Mantlaneni	Mantlaneni	MANTLANENI	Mantlaneni	Mantlaneni		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1256926	-1831911	-32.45	28.216667	32:27:00S	28:13:00E	35HPE1436009032	SI35-03	P	PPL		SF	05				N				MANTETYENI	Mantetyeni	Mantetyeni	MANTETYENI	Mantetyeni	Mantetyeni		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1261841	-1837813	-24.3	29.683333	24:18:00S	29:41:00E	35JQP7235509933	SG35-04	P	PPL		SF	09				N				MOLSGAT	Molsgat	Molsgat	MOLSGAT	Molsgat	Molsgat		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1270537	-1848227	-29.583333	26.033333	29:35:00S	26:02:00E	35JMH0637826993	SH35-06	P	PPL		SF	03				D				OVERSKAT	Overskat	Overskat	OVERSKAT	Overskat	Overskat		2004-04-29	1,2,3,4,5	1			1993-09-01		
3	-1272567	-1850589	-26.1	28.8	26:06:00S	28:48:00E	35JPM8000511998	SG35-12	P	PPL		SF	07				D				PINEWOOD	Pinewood	Pinewood	PINEWOOD	Pinewood	Pinewood		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1274943	-1853426	-33.733333	25.1	33:44:00S	25:06:00E	35HLC2398065790	SI35-05	P	PPL		SF	05				D				RAUTENBACH	Rautenbach	Rautenbach	RAUTENBACH	Rautenbach	Rautenbach		2004-04-27	1,2,3,4,5	1			1993-09-01		
