RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1261005	-1836790	-27.635767	32.209171	27:38:09S	32:12:33E	36JVQ2198242895	SG36-14	L	RESW		SF	02				V				MKUZI	Mkuzi	Mkuzi	MKUZI	Mkuzi	Mkuzi		2011-03-08	1,2,3,4,5				1993-09-01		
3	-1261005	-1836781	-27.635767	32.209171	27:38:09S	32:12:33E	36JVQ2198242895	SG36-14	L	RESW		SF	02				V				MKUSIGAMERESERVE	Mkusi Game Reserve	Mkusi Game Reserve	MKUSIGAMERESERVE	Mkusi Game Reserve	Mkusi Game Reserve		2011-03-08	1,2,3,4,5				1993-09-01		
3	-1296360	-1878469	-28.305189	32.322576	28:18:19S	32:19:21E	36JVP3358268803	SH36-02	L	RESF		SF	02				N				VERGOEDINGPLANTASIE	Vergoeding Plantasie	Vergoeding Plantasie	VERGOEDINGPLANTASIE	Vergoeding Plantasie	Vergoeding Plantasie		2011-03-09	1,2,3,4,5	1			1993-09-01		
3	-1221265	-1789761	-28.955985	19.051923	28:57:22S	19:03:07E	34JCN1015895328	SH34-01	L	LCTY		SF	08				N				DIEBANK	Die Bank	Die Bank	DIEBANK	Die Bank	Die Bank		2011-03-09	1,2,3,4,5	1			1993-09-01		
3	-1292394	-1873663	-27.441565	32.366203	27:26:30S	32:21:58E	36JVQ3736464496	SG36-14	L	LCTY		SF	02				N				TSHONGWE	Tshongwe	Tshongwe	TSHONGWE	Tshongwe	Tshongwe		2011-03-09	1,2,3,4,5	1			1993-09-01		
3	-1238384	-1809575	-29.405623	17.569955	29:24:20S	17:34:12E	33JYH4937444326	SH33-08	L	LCTY		SF	08				N				HOREES	Horees	Horees	HOREES	Horees	Horees		2011-03-14	1,2,3,4,5	1			1993-09-01		
3	-1235564	-1806274	-29.489729	17.739921	29:29:23S	17:44:24E	33JYH6565334626	SH33-08	L	LCTY		SF	08				N				HARADOUS	Haradous	Haradous	HARADOUS	Haradous	Haradous		2011-03-14	1,2,3,4,5	1			1993-09-01		
3	-1232629	-1802854	-29.499263	17.613415	29:29:57S	17:36:48E	33JYH5335933852	SH33-08	L	LCTY		SF	08				N				GRASKLOOF	Graskloof	Graskloof	GRASKLOOF	Graskloof	Graskloof		2011-03-14	1,2,3,4,5	1			1993-09-01		
3	-1232290	-1802463	-29.619182	17.940539	29:37:09S	17:56:26E	33JYH8474919798	SH33-08	L	LCTY		SF	08				N				GOUDSWASIES	Goudswasies	Goudswasies	GOUDSWASIES	Goudswasies	Goudswasies		2011-03-14	1,2,3,4,5	1			1993-09-01		
3	-1279148	-1858147	-30.535636	18.317723	30:32:08S	18:19:04E	34JBM4265518798	SH34-09	L	LCTY		SF	08				N				ROOIVLAKTE	Rooivlakte	Rooivlakte	ROOIVLAKTE	Rooivlakte	Rooivlakte		2011-03-14	1,2,3,4,5	1			1993-09-01		
3	-1305090	-1888529	-27.303279	32.038437	27:18:12S	32:02:18E	36JVQ0485379607	SG36-14	L	LCTY		SF	02				N				ZULWINI	Zulwini	Zulwini	ZULWINI	Zulwini	Zulwini		2011-03-08	1,2,3,4,5	1			1993-09-01		
