RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1256050	-1830789	-26.966667	32.75	26:58:00S	32:45:00E	36JVR7518917232	SG36-10	V	FRST		SF	02				D				MAKAHELIFOREST	Makaheli Forest	Makaheli Forest	MAKAHELIFOREST	Makaheli Forest	Makaheli Forest		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1256050	-1839014	-26.966667	32.75	26:58:00S	32:45:00E	36JVR7518917232	SG36-10	V	FRST		SF	02				V				MOSIFOREST	Mosi Forest	Mosi Forest	MOSIFOREST	Mosi Forest	Mosi Forest		2004-04-27	1,2,3,4,5				1993-09-01		
3	-1218229	-1786308	-33.7	24.466667	33:42:00S	24:28:00E	35HKC6520368225	SI35-05	V	FRST		SF	05				N				COCKSCOMBSTATEFOREST	Cockscomb State Forest	Cockscomb State Forest	COCKSCOMBSTATEFOREST	Cockscomb State Forest	Cockscomb State Forest		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1253851	-1828192	-25.133333	30.65	25:08:00S	30:39:00E	36JTT6307618224	SG36-05	V	FRST		SF	07				N				LONGTOMSTAATSBOS	Long Tom Staatsbos	Long Tom Staatsbos	LONGTOMSTAATSBOS	Long Tom Staatsbos	Long Tom Staatsbos		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1217449	-1785379	-28.966667	29.15	28:58:00S	29:09:00E	35JQH0950393803	SH35-04	V	FRST		SF	02				D				CATHKINPEAKFORESTRESERVE	Cathkin Peak Forest Reserve	Cathkin Peak Forest Reserve	CATHKINPEAKFORESTRESERVE	Cathkin Peak Forest Reserve	Cathkin Peak Forest Reserve		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1218263	-1786355	-25.6	30.716667	25:36:00S	30:43:00E	36JTS7068366637	SG36-05	V	FRST		SF	07				N				COETZEESTROOMSTAATSBOS	Coetzeestroom Staatsbos	Coetzeestroom Staatsbos	COETZEESTROOMSTAATSBOS	Coetzeestroom Staatsbos	Coetzeestroom Staatsbos		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1218263	-1786354	-25.6	30.716667	25:36:00S	30:43:00E	36JTS7068366637	SG36-05	V	FRST		SF	07				V				COETZEESTROOMFORESTRESERVE	Coetzeestroom Forest Reserve	Coetzeestroom Forest Reserve	COETZEESTROOMFORESTRESERVE	Coetzeestroom Forest Reserve	Coetzeestroom Forest Reserve		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1294337	-1876022	-26.35	30.466667	26:21:00S	30:28:00E	36JTR4717683073	SG36-09	V	FRST		SF	07				D				UMPILUSIFORESTRESERVE	Umpilusi Forest Reserve	Umpilusi Forest Reserve	UMPILUSIFORESTRESERVE	Umpilusi Forest Reserve	Umpilusi Forest Reserve		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1217459	-1785376	-29.1	29.4	29:06:00S	29:24:00E	35JQH3357178555	SH35-08	V	FRST		SF	02				V				CATHKINPEAK	Cathkin Peak	Cathkin Peak	CATHKINPEAK	Cathkin Peak	Cathkin Peak		2004-04-27	1,2,3,4,5				1993-09-01		
3	-1217459	-1785392	-29.1	29.4	29:06:00S	29:24:00E	35JQH3357178555	SH35-08	V	FRST		SF	02				N				CATHKINPEAKSTATEFOREST	Cathkin Peak State Forest	Cathkin Peak State Forest	CATHKINPEAKSTATEFOREST	Cathkin Peak State Forest	Cathkin Peak State Forest		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1217459	-1785380	-29.1	29.4	29:06:00S	29:24:00E	35JQH3357178555	SH35-08	V	FRST		SF	02				V				CATHKINPEAKFORESTRESERVE	Cathkin Peak Forest Reserve	Cathkin Peak Forest Reserve	CATHKINPEAKFORESTRESERVE	Cathkin Peak Forest Reserve	Cathkin Peak Forest Reserve		2004-04-27	1,2,3,4,5				1993-09-01		
3	-1239117	-1810571	-31.966667	27.983333	31:58:00S	27:59:00E	35JNE9291762837	SH35-15	V	FRST		SF	05				V				INDLUNKULUPLANTASIE	Indlunkulu Plantasie	Indlunkulu Plantasie	INDLUNKULUPLANTASIE	Indlunkulu Plantasie	Indlunkulu Plantasie		2004-04-27	1,2,3,4,5				1993-09-01		
3	-1239117	-1810570	-31.966667	27.983333	31:58:00S	27:59:00E	35JNE9291762837	SH35-15	V	FRST		SF	05				N				INDLUNKULU	Indlunkulu	Indlunkulu	INDLUNKULU	Indlunkulu	Indlunkulu		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1217216	-1785107	-28.066667	32.533333	28:04:00S	32:32:00E	36JVP5414495325	SH36-02	V	FRST		SF	02				N				CAPEVIDALSTATEFOREST	Cape Vidal State Forest	Cape Vidal State Forest	CAPEVIDALSTATEFOREST	Cape Vidal State Forest	Cape Vidal State Forest		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1280193	-1859304	-25.133333	30.65	25:08:00S	30:39:00E	36JTT6307618224	SG36-05	V	FRST		SF	07				D				SABIEFORESTRESERVE	Sabie Forest Reserve	Sabie Forest Reserve	SABIEFORESTRESERVE	Sabie Forest Reserve	Sabie Forest Reserve		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1279359	-1858386	-25.283333	30.816667	25:17:00S	30:49:00E	36JTT8015401889	SG36-05	V	FRST		SF	07				N				ROSEHAUGHSTAATSBOS	Rosehaugh Staatsbos	Rosehaugh Staatsbos	ROSEHAUGHSTAATSBOS	Rosehaugh Staatsbos	Rosehaugh Staatsbos		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1301338	-1884068	-24.95	30.916667	24:57:00S	30:55:00E	36JTT8965638975	SG36-01	V	FRST		SF	07				V				WILGEBOOMFORESTRESERVE	Wilgeboom Forest Reserve	Wilgeboom Forest Reserve	WILGEBOOMFORESTRESERVE	Wilgeboom Forest Reserve	Wilgeboom Forest Reserve		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1301338	-1884067	-24.95	30.916667	24:57:00S	30:55:00E	36JTT8965638975	SG36-01	V	FRST		SF	07				D				WILGEBOOMBOSRESERWE	Wilgeboom-Bosreserwe	Wilgeboom-Bosreserwe	WILGEBOOMBOSRESERWE	Wilgeboom-Bosreserwe	Wilgeboom-Bosreserwe		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1301338	-1884064	-24.95	30.916667	24:57:00S	30:55:00E	36JTT8965638975	SG36-01	V	FRST		SF	07				V				WILGEBOOM	Wilgeboom	Wilgeboom	WILGEBOOM	Wilgeboom	Wilgeboom		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1294306	-1875950	-27.05	32.683333	27:03:00S	32:41:00E	36JVR6859607987	SG36-14	V	SCRB		SF	02				D				UMKUMOUIBUSH	Umkumoui Bush	Umkumoui Bush	UMKUMOUIBUSH	Umkumoui Bush	Umkumoui Bush		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1302370	-1885228	-25.216667	30.866667	25:13:00S	30:52:00E	36JTT8507309355	SG36-05	V	FRST		SF	07				V				WITKLIPFORESTRESERVE	Witklip Forest Reserve	Witklip Forest Reserve	WITKLIPFORESTRESERVE	Witklip Forest Reserve	Witklip Forest Reserve		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1302370	-1885247	-25.216667	30.866667	25:13:00S	30:52:00E	36JTT8507309355	SG36-05	V	FRST		SF	07				N				WITKLIPSTAATSBOS	Witklip Staatsbos	Witklip Staatsbos	WITKLIPSTAATSBOS	Witklip Staatsbos	Witklip Staatsbos		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1251165	-1825013	-32.45	26.65	32:27:00S	26:39:00E	35HME6710309630	SI35-02	V	FRST		SF	05				N				LANGFIELD	Langfield	Langfield	LANGFIELD	Langfield	Langfield		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1256535	-1886072	-23.983333	30.116667	23:59:00S	30:07:00E	36KTU0661244616	SF36-13	V	FRST		SF	09				V				WOLKBERGFORESTRESERVE	Wolkberg Forest Reserve	Wolkberg Forest Reserve	WOLKBERGFORESTRESERVE	Wolkberg Forest Reserve	Wolkberg Forest Reserve		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1256535	-1831416	-23.983333	30.116667	23:59:00S	30:07:00E	36KTU0661244616	SF36-13	V	FRST		SF	09				N				MAMAILHOLABOSRESERVAAT	Mamailhola-Bosreservaat	Mamailhola-Bosreservaat	MAMAILHOLABOSRESERVAAT	Mamailhola-Bosreservaat	Mamailhola-Bosreservaat		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1256535	-1886070	-23.983333	30.116667	23:59:00S	30:07:00E	36KTU0661244616	SF36-13	V	FRST		SF	09				V				WOLKBERGBOSRESERWE	Wolkberg-bosreserwe	Wolkberg-bosreserwe	WOLKBERGBOSRESERWE	Wolkberg-bosreserwe	Wolkberg-bosreserwe		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1210451	-1777172	-25.116667	30.883333	25:07:00S	30:53:00E	36JTT8657920460	SG36-05	V	FRST		SF	07				N				BERGVLIETSTAATSBOS	Bergvliet Staatsbos	Bergvliet Staatsbos	BERGVLIETSTAATSBOS	Bergvliet Staatsbos	Bergvliet Staatsbos		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1251484	-1825353	-27.466667	29.866667	27:28:00S	29:52:00E	35JQK8330258605	SG35-16	V	FRST		SF	02				D				LANGSNEK	Langs Nek	Langs Nek	LANGSNEK	Langs Nek	Langs Nek		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1223565	-1792392	-29.666667	29.283333	29:40:00S	29:17:00E	35JQH2098415970	SH35-08	V	FRST		SF	02				D				DRAKENSBERGOPVANGSGEBIEDCATCHMENTAREAFORESTRESERVE	Drakensberg Opvangsgebied/Catchment Area Forest Reserve	Drakensberg Opvangsgebied/Catchment Area Forest Reserve	DRAKENSBERGOPVANGSGEBIEDCATCHMENTAREAFORESTRESERVE	Drakensberg Opvangsgebied/Catchment Area Forest Reserve	Drakensberg Opvangsgebied/Catchment Area Forest Reserve		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1300167	-1882753	-24.738484	30.911978	24:44:19S	30:54:43E	36JTT8882462398	SG36-01	V	FRST		SF	07				V				WELGEVONDENFORESTRESERVE	Welgevonden Forest Reserve	Welgevonden Forest Reserve	WELGEVONDENFORESTRESERVE	Welgevonden Forest Reserve	Welgevonden Forest Reserve		2011-02-25	1,2,3,4,5				1993-09-01		
3	-1300167	-1882752	-24.738484	30.911978	24:44:19S	30:54:43E	36JTT8882462398	SG36-01	V	FRST		SF	07				D				WELGEVONDENBOSRESERWE	Welgevonden-Bosreserwe	Welgevonden-Bosreserwe	WELGEVONDENBOSRESERWE	Welgevonden-Bosreserwe	Welgevonden-Bosreserwe		2011-02-25	1,2,3,4,5	1			1993-09-01		
3	-1300167	-1882749	-24.738484	30.911978	24:44:19S	30:54:43E	36JTT8882462398	SG36-01	V	FRST		SF	07				V				WELGEVONDEN	Welgevonden	Welgevonden	WELGEVONDEN	Welgevonden	Welgevonden		2011-02-25	1,2,3,4,5				1993-09-01		
3	-1257424	-1832502	-24.571898	30.887346	24:34:19S	30:53:14E	36JTT8604880813	SG36-01	V	FRST		SF	07				V				MARIEBSKOP	Mariebskop	Mariebskop	MARIEBSKOP	Mariebskop	Mariebskop		2011-02-25	1,2,3,4,5				1993-09-01		
3	-1257424	-1832515	-24.571898	30.887346	24:34:19S	30:53:14E	36JTT8604880813	SG36-01	V	FRST		SF	07				D				MARIEPSKOPBOSRESERWE	Mariepskop-Bosreserwe	Mariepskop-Bosreserwe	MARIEPSKOPBOSRESERWE	Mariepskop-Bosreserwe	Mariepskop-Bosreserwe		2011-02-25	1,2,3,4,5	1			1993-09-01		
3	-1257424	-1832517	-24.571898	30.887346	24:34:19S	30:53:14E	36JTT8604880813	SG36-01	V	FRST		SF	07				V				MARIEPSKOPFORESTRESERVE	Mariepskop Forest Reserve	Mariepskop Forest Reserve	MARIEPSKOPFORESTRESERVE	Mariepskop Forest Reserve	Mariepskop Forest Reserve		2011-02-25	1,2,3,4,5				1993-09-01		
3	-1257424	-1832516	-24.571898	30.887346	24:34:19S	30:53:14E	36JTT8604880813	SG36-01	V	FRST		SF	07				V				MARIEPSKOPFOREST	Mariepskop Forest	Mariepskop Forest	MARIEPSKOPFOREST	Mariepskop Forest	Mariepskop Forest		2011-02-25	1,2,3,4,5				1993-09-01		
3	-1280503	-1859669	-24.625538	30.912129	24:37:32S	30:54:44E	36JTT8864974910	SG36-01	V	FRST		SF	07				D				SALIQUEFORESTRESERVE	Salique Forest Reserve	Salique Forest Reserve	SALIQUEFORESTRESERVE	Salique Forest Reserve	Salique Forest Reserve		2011-02-25	1,2,3,4,5	1			1993-09-01		
3	-1280503	-1859667	-24.625538	30.912129	24:37:32S	30:54:44E	36JTT8864974910	SG36-01	V	FRST		SF	07				V				SALIQUE	Salique	Salique	SALIQUE	Salique	Salique		2011-02-25	1,2,3,4,5				1993-09-01		
3	-1265791	-1842519	-27.840321	31.422408	27:50:25S	31:25:21E	36JUQ4464819487	SG36-13	V	FRST		SF	02				V				NGOMIFORESTRESERVE	Ngomi Forest Reserve	Ngomi Forest Reserve	NGOMIFORESTRESERVE	Ngomi Forest Reserve	Ngomi Forest Reserve		2011-03-09	1,2,3,4,5				1993-09-01		
3	-1265791	-1842516	-27.840321	31.422408	27:50:25S	31:25:21E	36JUQ4464819487	SG36-13	V	FRST		SF	02				V				NGOMEBOSRESERWE	Ngome-Bosreserwe	Ngome-Bosreserwe	NGOMEBOSRESERWE	Ngome-Bosreserwe	Ngome-Bosreserwe		2011-03-09	1,2,3,4,5				1993-09-01		
3	-1265791	-1842517	-27.840321	31.422408	27:50:25S	31:25:21E	36JUQ4464819487	SG36-13	V	FRST		SF	02				N				NGOMEFORESTRESERVE	Ngome Forest Reserve	Ngome Forest Reserve	NGOMEFORESTRESERVE	Ngome Forest Reserve	Ngome Forest Reserve		2011-03-09	1,2,3,4,5	1			1993-09-01		
3	-1250027	-1823711	-28.630204	32.198644	28:37:49S	32:11:55E	36JVP2167032721	SH36-02	V	FRST		SF	02				V				KWAMBONAMBIFORESTRESERVE	Kwambonambi Forest Reserve	Kwambonambi Forest Reserve	KWAMBONAMBIFORESTRESERVE	Kwambonambi Forest Reserve	Kwambonambi Forest Reserve		2011-03-07	1,2,3,4,5				1993-09-01		
3	-1250027	-1823713	-28.630204	32.198644	28:37:49S	32:11:55E	36JVP2167032721	SH36-02	V	FRST		SF	02				N				KWAMBONAMBISTATEFOREST	KwaMbonambi State Forest	KwaMbonambi State Forest	KWAMBONAMBISTATEFOREST	KwaMbonambi State Forest	KwaMbonambi State Forest		2011-03-07	1,2,3,4,5	1			1993-09-01		
3	-1250027	-1823712	-28.630204	32.198644	28:37:49S	32:11:55E	36JVP2167032721	SH36-02	V	FRST		SF	02				V				KWAMBONAMBISTAATSBOS	Kwambonambi Staatsbos	Kwambonambi Staatsbos	KWAMBONAMBISTAATSBOS	Kwambonambi Staatsbos	Kwambonambi Staatsbos		2011-03-07	1,2,3,4,5				1993-09-01		
3	-1250027	-1823710	-28.630204	32.198644	28:37:49S	32:11:55E	36JVP2167032721	SH36-02	V	FRST		SF	02				V				KWAMBONAMBIBOSRESERWE	Kwa-Mbonambi-bosreserwe	Kwa-Mbonambi-bosreserwe	KWAMBONAMBIBOSRESERWE	Kwa-Mbonambi-bosreserwe	Kwa-Mbonambi-bosreserwe		2011-03-07	1,2,3,4,5				1993-09-01		
3	-1294237	-1875802	-28.845373	31.69928	28:50:43S	31:41:57E	36JUP7311608451	SH36-02	V	FRST		SF	02				V				UMGOYEFORESTRESERVE	Umgoye Forest Reserve	Umgoye Forest Reserve	UMGOYEFORESTRESERVE	Umgoye Forest Reserve	Umgoye Forest Reserve		2011-03-07	1,2,3,4,5				1993-09-01		
3	-1294237	-1876032	-28.845373	31.69928	28:50:43S	31:41:57E	36JUP7311608451	SH36-02	V	FRST		SF	02				V				UMQOYEFORESTRESERVE	Umqoye Forest Reserve	Umqoye Forest Reserve	UMQOYEFORESTRESERVE	Umqoye Forest Reserve	Umqoye Forest Reserve		2011-03-07	1,2,3,4,5				1993-09-01		
3	-1294237	-1875801	-28.845373	31.69928	28:50:43S	31:41:57E	36JUP7311608451	SH36-02	V	FRST		SF	02				N				UMGOYEFOREST	Umgoye Forest	Umgoye Forest	UMGOYEFOREST	Umgoye Forest	Umgoye Forest		2011-03-07	1,2,3,4,5	1			1993-09-01		
3	-1294237	-1835353	-28.845373	31.69928	28:50:43S	31:41:57E	36JUP7311608451	SH36-02	V	FRST		SF	02				V				MGOYEFOREST	Mgoye Forest	Mgoye Forest	MGOYEFOREST	Mgoye Forest	Mgoye Forest		2011-03-07	1,2,3,4,5				1993-09-01		
3	-1298890	-1881343	-26.513265	27.981273	26:30:48S	27:58:53E	35JNL9777667099	SG35-11	V	OCH		SF	06				N				WALKERSFRUITFARMS	Walker’s Fruit Farms	Walker's Fruit Farms	WALKERSFRUITFARMS	Walker’s Fruit Farms	Walker's Fruit Farms		2011-02-28	1,2,3,4,5	1			1993-09-01		
3	-1231599	-1801666	-23.070583	30.120644	23:04:14S	30:07:14E	36KTV0498645760	SF36-13	V	FRST		SF	09				N				GOEDEHOOPFORESTRESERVE	Goedehoop Forest Reserve	Goedehoop Forest Reserve	GOEDEHOOPFORESTRESERVE	Goedehoop Forest Reserve	Goedehoop Forest Reserve		2011-03-11	1,2,3,4,5	1			1993-09-01		
3	-1227167	-1796626	-22.985819	30.268978	22:59:09S	30:16:08E	36KTV2001755443	SF36-09	V	FRST		SF	09				V				ENTABENIBOSRESERWE	Entabeni-bosreserwe	Entabeni-bosreserwe	ENTABENIBOSRESERWE	Entabeni-bosreserwe	Entabeni-bosreserwe		2011-03-11	1,2,3,4,5				1993-09-01		
3	-1227167	-1796628	-22.985819	30.268978	22:59:09S	30:16:08E	36KTV2001755443	SF36-09	V	FRST		SF	09				N				ENTABENISTAATSBOS	Entabeni Staatsbos	Entabeni Staatsbos	ENTABENISTAATSBOS	Entabeni Staatsbos	Entabeni Staatsbos		2011-03-11	1,2,3,4,5	1			1993-09-01		
3	-1227167	-1796627	-22.985819	30.268978	22:59:09S	30:16:08E	36KTV2001755443	SF36-09	V	FRST		SF	09				V				ENTABENIFORESTRESERVE	Entabeni Forest Reserve	Entabeni Forest Reserve	ENTABENIFORESTRESERVE	Entabeni Forest Reserve	Entabeni Forest Reserve		2011-03-11	1,2,3,4,5				1993-09-01		
3	-1227167	-1796625	-22.985819	30.268978	22:59:09S	30:16:08E	36KTV2001755443	SF36-09	V	FRST		SF	09				V				ENTABENIBOSRESERVAAT	Entabenibosreservaat	Entabenibosreservaat	ENTABENIBOSRESERVAAT	Entabenibosreservaat	Entabenibosreservaat		2011-03-11	1,2,3,4,5				1993-09-01		
3	-1227167	-1796623	-22.985819	30.268978	22:59:09S	30:16:08E	36KTV2001755443	SF36-09	V	FRST		SF	09				V				ENTABENI	Entabeni	Entabeni	ENTABENI	Entabeni	Entabeni		2011-03-11	1,2,3,4,5				1993-09-01		
3	-1294216	-1875751	-28.447086	32.388532	28:26:50S	32:23:19E	36JVP4012853118	SH36-02	V	FRST		SF	02				N				UMFOLOZISWAMPSSTATEFOREST	Umfolozi Swamps State Forest	Umfolozi Swamps State Forest	UMFOLOZISWAMPSSTATEFOREST	Umfolozi Swamps State Forest	Umfolozi Swamps State Forest		2011-03-09	1,2,3,4,5	1			1993-09-01		
3	-1264987	-1841557	-27.350314	31.995682	27:21:01S	31:59:44E	36JVQ0066474363	SG36-14	V	FRST		SF	02				N				NDABENIFOREST	Ndabeni Forest	Ndabeni Forest	NDABENIFOREST	Ndabeni Forest	Ndabeni Forest		2011-03-08	1,2,3,4,5	1			1993-09-01		
3	-1259898	-1835522	-28.437229	32.416497	28:26:14S	32:24:59E	36JVP4286154223	SH36-02	V	FRST		SF	02				N				MHLATUZESTAATSBOS	Mhlatuze Staatsbos	Mhlatuze Staatsbos	MHLATUZESTAATSBOS	Mhlatuze Staatsbos	Mhlatuze Staatsbos		2011-03-09	1,2,3,4,5	1			1993-09-01		
3	-1259898	-1832115	-28.437229	32.416497	28:26:14S	32:24:59E	36JVP4286154223	SH36-02	V	FRST		SF	02				V				MAPHELANENATURERESERVE	Maphelane Nature Reserve	Maphelane Nature Reserve	MAPHELANENATURERESERVE	Maphelane Nature Reserve	Maphelane Nature Reserve		2011-03-09	1,2,3,4,5				1993-09-01		
3	-1224741	-1793734	-28.364714	32.335984	28:21:53S	32:20:10E	36JVP3493362216	SH36-02	V	FRST		SF	02				V				DUKUDUKUSTAATSBOS	Dukuduku Staatsbos	Dukuduku Staatsbos	DUKUDUKUSTAATSBOS	Dukuduku Staatsbos	Dukuduku Staatsbos		2011-03-09	1,2,3,4,5				1993-09-01		
3	-1224741	-1793735	-28.364714	32.335984	28:21:53S	32:20:10E	36JVP3493362216	SH36-02	V	FRST		SF	02				N				DUKUDUKUSTATEFOREST	Dukuduku State Forest	Dukuduku State Forest	DUKUDUKUSTATEFOREST	Dukuduku State Forest	Dukuduku State Forest		2011-03-09	1,2,3,4,5	1			1993-09-01		
3	-1224741	-1793731	-28.364714	32.335984	28:21:53S	32:20:10E	36JVP3493362216	SH36-02	V	FRST		SF	02				V				DUKUDUKUFORESTRESERVE	Dukuduku Forest Reserve	Dukuduku Forest Reserve	DUKUDUKUFORESTRESERVE	Dukuduku Forest Reserve	Dukuduku Forest Reserve		2011-03-09	1,2,3,4,5				1993-09-01		
3	-1228925	-1798688	-25.764931	30.867629	25:45:54S	30:52:03E	36JTS8614348618	SG36-05	V	FRST		SF	07				N				FRANTZINASRUSTPLANTATION	Frantzinas Rust Plantation	Frantzinas Rust Plantation	FRANTZINASRUSTPLANTATION	Frantzinas Rust Plantation	Frantzinas Rust Plantation		2011-07-07	1,2,3,4,5	1			1993-09-01		
3	-1265273	-1841904	-25.82713	30.8161	25:49:38S	30:48:58E	36JTS8108841642	SG36-05	V	FRST		SF	07				V				NELSHOOGTEFORESTRESERVE	Nelshoogte Forest Reserve	Nelshoogte Forest Reserve	NELSHOOGTEFORESTRESERVE	Nelshoogte Forest Reserve	Nelshoogte Forest Reserve		2011-07-07	1,2,3,4,5				1993-09-01		
3	-1265273	-1841907	-25.82713	30.8161	25:49:38S	30:48:58E	36JTS8108841642	SG36-05	V	FRST		SF	07				N				NELSHOOGTESTAATSBOS	Nelshoogte Staatsbos	Nelshoogte Staatsbos	NELSHOOGTESTAATSBOS	Nelshoogte Staatsbos	Nelshoogte Staatsbos		2011-07-07	1,2,3,4,5	1			1993-09-01		
3	-1284818	-1864880	-30.246845	29.588273	30:14:49S	29:35:18E	35JQG4905551027	SH35-12	V	FRST		SF	05				N				SNEEZEWOODFOREST	Sneezewood Forest	Sneezewood Forest	SNEEZEWOODFOREST	Sneezewood Forest	Sneezewood Forest		2011-03-21	1,2,3,4,5	1			1993-09-01		
3	-1260949	-1836711	-29.458744	29.503818	29:27:31S	29:30:14E	35JQH4282738577	SH35-08	V	FRST		SF	02				N				MKHOMAZISTATEFOREST	Mkhomazi State Forest	Mkhomazi State Forest	MKHOMAZISTATEFOREST	Mkhomazi State Forest	Mkhomazi State Forest		2011-03-21	1,2,3,4,5	1			1993-09-01		
3	-1250468	-1810664	-29.981605	29.674911	29:58:54S	29:40:30E	35JQG5808480241	SH35-08	V	FRST		SF	02				V				INGWANGWANEFORESTRESERVES	Ingwangwane Forest Reserves	Ingwangwane Forest Reserves	INGWANGWANEFORESTRESERVES	Ingwangwane Forest Reserves	Ingwangwane Forest Reserves		2011-03-21	1,2,3,4,5				1993-09-01		
3	-1250468	-1810341	-29.981605	29.674911	29:58:54S	29:40:30E	35JQG5808480241	SH35-08	V	FRST		SF	02				V				ILIFOREST	Ili Forest	Ili Forest	ILIFOREST	Ili Forest	Ili Forest		2011-03-21	1,2,3,4,5				1993-09-01		
3	-1250468	-1824184	-29.981605	29.674911	29:58:54S	29:40:30E	35JQG5808480241	SH35-08	V	FRST		SF	02				N				KWAYILI	KwaYili	KwaYili	KWAYILI	KwaYili	KwaYili		2011-03-21	1,2,3,4,5	1			1993-09-01		
3	-1217141	-1785010	-30.879956	29.439096	30:52:48S	29:26:21E	35JQF3317681154	SH35-12	V	FRST		SF	05				N				CAMTSHOLO	Camtsholo	Camtsholo	CAMTSHOLO	Camtsholo	Camtsholo		2011-03-22	1,2,3,4,5	1			1993-09-01		
3	-1265049	-1841638	-30.772974	29.588936	30:46:23S	29:35:20E	35JQF4778092692	SH35-12	V	FRST		SF	05				N				NDINDINI	Ndindini	Ndindini	NDINDINI	Ndindini	Ndindini		2011-03-22	1,2,3,4,5	1			1993-09-01		
3	-1294223	-1875767	-30.048402	29.510893	30:02:54S	29:30:39E	35JQG4209173194	SH35-12	V	FRST		SF	05				N				UMGANOFOREST	Umgano Forest	Umgano Forest	UMGANOFOREST	Umgano Forest	Umgano Forest		2011-03-21	1,2,3,4,5	1			1993-09-01		
3	-1256545	-1831431	-23.980962	30.115284	23:58:51S	30:06:55E	36KTU0646644876	SF36-13	V	FRST		SF	09				N				MAMATLHOLABOSRESERVAAT	Mamatlhola Bosreservaat	Mamatlhola Bosreservaat	MAMATLHOLABOSRESERVAAT	Mamatlhola Bosreservaat	Mamatlhola Bosreservaat		2011-03-15	1,2,3,4,5	1			1993-09-01		
3	-1253861	-1828202	-30.837446	29.6507	30:50:15S	29:39:03E	35JQF5352385405	SH35-12	V	FRST		SF	05				N				LONGWENI	Longweni	Longweni	LONGWENI	Longweni	Longweni		2011-03-22	1,2,3,4,5	1			1993-09-01		
3	-1246812	-1819961	-34.273919	18.928405	34:16:26S	18:55:42E	34HCH0929405530	SI34-09	V	FRST		SF	11				N				KOGELBERGSTAATSBOS	Kogelberg Staatsbos	Kogelberg Staatsbos	KOGELBERGSTAATSBOS	Kogelberg Staatsbos	Kogelberg Staatsbos		2011-06-22	1,2,3,4,5	1			1993-09-01		
3	-1246812	-1819960	-34.273919	18.928405	34:16:26S	18:55:42E	34HCH0929405530	SI34-09	V	FRST		SF	11				V				KOGELBERGFORESTRESERVE	Kogelberg Forest Reserve	Kogelberg Forest Reserve	KOGELBERGFORESTRESERVE	Kogelberg Forest Reserve	Kogelberg Forest Reserve		2011-06-22	1,2,3,4,5				1993-09-01		
3	-1232476	-1802689	-34.135713	18.971118	34:08:09S	18:58:16E	34HCH1292120937	SI34-09	V	FRST		SF	11				N				GRABOUWSTAATSBOS	Grabouw Staatsbos	Grabouw Staatsbos	GRABOUWSTAATSBOS	Grabouw Staatsbos	Grabouw Staatsbos		2011-06-22	1,2,3,4,5	1			1993-09-01		
3	-1232476	-1802688	-34.135713	18.971118	34:08:09S	18:58:16E	34HCH1292120937	SI34-09	V	FRST		SF	11				V				GRABOUWFORESTRESERVE	Grabouw Forest Reserve	Grabouw Forest Reserve	GRABOUWFORESTRESERVE	Grabouw Forest Reserve	Grabouw Forest Reserve		2011-06-22	1,2,3,4,5				1993-09-01		
3	-1265669	-1842360	-30.899281	28.862155	30:53:57S	28:51:44E	35JPF7797480075	SH35-12	V	FRST		SF	05				N				NGCELWANE	Ngcelwane	Ngcelwane	NGCELWANE	Ngcelwane	Ngcelwane		2011-05-19	1,2,3,4,5	1			1993-09-01		
