RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	11846451	14431650	-30.199252	30.544797	30:11:57S	30:32:41E	36JTM6364056587	SH36-09	A	ADM3		SF	02				N				VULAMEHLOLOCALMUNICIPALITY	Vulamehlo Local Municipality	Vulamehlo Local Municipality	VULAMEHLOLOCALMUNICIPALITY	Vulamehlo Local Municipality	Vulamehlo Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846453	14431657	-29.655108	30.293312	29:39:18S	30:17:36E	36JTN3799816367	SH36-05	A	ADM3		SF	02				N				THEMSUNDUZI	The Msunduzi	The Msunduzi	MSUNDUZI THE	Msunduzi, The	Msunduzi, The		2013-09-23	1,2,3,4,5,6,7,8,9	1			2013-09-23		
3	11846453	14431656	-29.655108	30.293312	29:39:18S	30:17:36E	36JTN3799816367	SH36-05	A	ADM3		SF	02				N				THEMSUNDUZILOCALMUNICIPALITY	The Msunduzi Local Municipality	TheMsunduziLocalMunicipality	THEMSUNDUZILOCALMUNICIPALITY	The Msunduzi Local Municipality	TheMsunduziLocalMunicipality		2013-09-23	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846687	14432297	-22.998984	29.69876	22:59:56S	29:41:56E	35KQQ7664754046	SF35-12	A	ADM3		SF	09				N				MAKHADO	Makhado	Makhado	MAKHADO	Makhado	Makhado		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846687	14432295	-22.998984	29.69876	22:59:56S	29:41:56E	35KQQ7664754046	SF35-12	A	ADM3		SF	09				N				MAKHADOLOCALMUNICIPALITY	Makhado Local Municipality	Makhado Local Municipality	MAKHADOLOCALMUNICIPALITY	Makhado Local Municipality	Makhado Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846456	14431663	-29.884338	30.547023	29:53:04S	30:32:49E	36JTM6310591503	SH36-05	A	ADM3		SF	02				N				MKHAMBATHINI	Mkhambathini	Mkhambathini	MKHAMBATHINI	Mkhambathini	Mkhambathini		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846456	14431662	-29.884338	30.547023	29:53:04S	30:32:49E	36JTM6310591503	SH36-05	A	ADM3		SF	02				N				MKHAMBATHINILOCALMUNICIPALITY	Mkhambathini Local Municipality	Mkhambathini Local Municipality	MKHAMBATHINILOCALMUNICIPALITY	Mkhambathini Local Municipality	Mkhambathini Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846457	14431667	-29.540493	29.728026	29:32:26S	29:43:41E	35JQH6436729025	SH35-08	A	ADM3		SF	02				N				IMPENDLE	Impendle	Impendle	IMPENDLE	Impendle	Impendle		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846457	14431665	-29.540493	29.728026	29:32:26S	29:43:41E	35JQH6436729025	SH35-08	A	ADM3		SF	02				N				IMPENDLELOCALMUNICIPALITY	Impendle Local Municipality	Impendle Local Municipality	IMPENDLELOCALMUNICIPALITY	Impendle Local Municipality	Impendle Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846460	14431692	-29.433667	30.096352	29:26:01S	30:05:47E	36JTN1831140457	SH36-05	A	ADM3		SF	02				N				UMNGENI	uMngeni	uMngeni	UMNGENI	uMngeni	uMngeni		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846460	14431670	-29.433667	30.096352	29:26:01S	30:05:47E	36JTN1831140457	SH36-05	A	ADM3		SF	02				N				UMNGENILOCALMUNICIPALITY	uMngeni Local Municipality	uMngeni Local Municipality	UMNGENILOCALMUNICIPALITY	uMngeni Local Municipality	uMngeni Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846462	14431696	-29.39472	30.592646	29:23:41S	30:35:34E	36JTN6638445872	SH36-05	A	ADM3		SF	02				N				UMSHWATHI	uMshwathi	uMshwathi	UMSHWATHI	uMshwathi	uMshwathi		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846462	14431695	-29.39472	30.592646	29:23:41S	30:35:34E	36JTN6638445872	SH36-05	A	ADM3		SF	02				N				UMSHWATHILOCALMUNICIPALITY	uMshwathi Local Municipality	uMshwathi Local Municipality	UMSHWATHILOCALMUNICIPALITY	uMshwathi Local Municipality	uMshwathi Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846464	14431700	-29.178843	30.029586	29:10:44S	30:01:47E	36JTN1111368547	SH36-05	A	ADM3		SF	02				N				MPOFANA	Mpofana	Mpofana	MPOFANA	Mpofana	Mpofana		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846464	14431698	-29.178843	30.029586	29:10:44S	30:01:47E	36JTN1111368547	SH36-05	A	ADM3		SF	02				N				MPOFANALOCALMUNICIPALITY	Mpofana Local Municipality	Mpofana Local Municipality	MPOFANALOCALMUNICIPALITY	Mpofana Local Municipality	Mpofana Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846466	14431703	-29.109852	29.615636	29:06:35S	29:36:56E	35JQH5454077016	SH35-08	A	ADM3		SF	02				N				IMBABAZANE	Imbabazane	Imbabazane	IMBABAZANE	Imbabazane	Imbabazane		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846466	14431702	-29.109852	29.615636	29:06:35S	29:36:56E	35JQH5454077016	SH35-08	A	ADM3		SF	02				N				IMBABAZANELOCALMUNICIPALITY	Imbabazane Local Municipality	Imbabazane Local Municipality	IMBABAZANELOCALMUNICIPALITY	Imbabazane Local Municipality	Imbabazane Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846467	14431706	-28.871719	29.982849	28:52:18S	29:58:58E	35JQJ9095802568	SH35-04	A	ADM3		SF	02				N				UMTSHEZI	Umtshezi	Umtshezi	UMTSHEZI	Umtshezi	Umtshezi		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846467	14431705	-28.871719	29.982849	28:52:18S	29:58:58E	35JQJ9095802568	SH35-04	A	ADM3		SF	02				N				UMTSHEZILOCALMUNICIPALITY	Umtshezi Local Municipality	Umtshezi Local Municipality	UMTSHEZILOCALMUNICIPALITY	Umtshezi Local Municipality	Umtshezi Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846509	14431710	-28.539001	30.126397	28:32:20S	30:07:35E	36JTP1881439717	SH36-01	A	ADM3		SF	02				N				INDAKA	Indaka	Indaka	INDAKA	Indaka	Indaka		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846509	14431707	-28.539001	30.126397	28:32:20S	30:07:35E	36JTP1881439717	SH36-01	A	ADM3		SF	02				N				INDAKALOCALMUNICIPALITY	Indaka Local Municipality	Indaka Local Municipality	INDAKALOCALMUNICIPALITY	Indaka Local Municipality	Indaka Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846574	14431998	-28.24078	31.330412	28:14:27S	31:19:49E	36JUP3619574995	SH36-01	A	ADM3		SF	02				N				ULUNDI	Ulundi	Ulundi	ULUNDI	Ulundi	Ulundi		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846574	14431997	-28.24078	31.330412	28:14:27S	31:19:49E	36JUP3619574995	SH36-01	A	ADM3		SF	02				N				ULUNDILOCALMUNICIPALITY	Ulundi Local Municipality	Ulundi Local Municipality	ULUNDILOCALMUNICIPALITY	Ulundi Local Municipality	Ulundi Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846575	14432000	-27.902498	31.737685	27:54:09S	31:44:16E	36JUQ7576912958	SG36-14	A	ADM3		SF	02				N				NONGOMA	Nongoma	Nongoma	NONGOMA	Nongoma	Nongoma		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846575	14431999	-27.902498	31.737685	27:54:09S	31:44:16E	36JUQ7576912958	SG36-14	A	ADM3		SF	02				N				NONGOMALOCALMUNICIPALITY	Nongoma Local Municipality	Nongoma Local Municipality	NONGOMALOCALMUNICIPALITY	Nongoma Local Municipality	Nongoma Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846580	14432010	-27.357242	32.116026	27:21:26S	32:06:58E	36JVQ1257373686	SG36-14	A	ADM3		SF	02				N				JOZINI	Jozini	Jozini	JOZINI	Jozini	Jozini		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846580	14432008	-27.357242	32.116026	27:21:26S	32:06:58E	36JVQ1257373686	SG36-14	A	ADM3		SF	02				N				JOZINILOCALMUNICIPALITY	Jozini Local Municipality	Jozini Local Municipality	JOZINILOCALMUNICIPALITY	Jozini Local Municipality	Jozini Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846581	14432012	-27.194777	32.54778	27:11:41S	32:32:52E	36JVQ5521091910	SG36-14	A	ADM3		SF	02				N				UMHLABUYALINGANA	Umhlabuyalingana	Umhlabuyalingana	UMHLABUYALINGANA	Umhlabuyalingana	Umhlabuyalingana		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846581	14432011	-27.194777	32.54778	27:11:41S	32:32:52E	36JVQ5521091910	SG36-14	A	ADM3		SF	02				N				UMHLABUYALINGANALOCALMUNICIPALITY	Umhlabuyalingana Local Municipality	Umhlabuyalingana Local Municipality	UMHLABUYALINGANALOCALMUNICIPALITY	Umhlabuyalingana Local Municipality	Umhlabuyalingana Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846583	14432017	-27.866889	32.427601	27:52:01S	32:25:39E	36JVQ4365117411	SG36-14	A	ADM3		SF	02				N				THEBIGFIVEFALSEBAY	The Big Five False Bay	The Big Five False Bay	BIGFIVEFALSEBAY THE	Big Five False Bay, The	Big Five False Bay, The		2013-09-23	1,2,3,4,5,6,7,8,9	1			2013-09-23		
3	11846583	14432013	-27.866889	32.427601	27:52:01S	32:25:39E	36JVQ4365117411	SG36-14	A	ADM3		SF	02				N				THEBIGFIVEFALSEBAYLOCALMUNICIPALITY	The Big Five False Bay Local Municipality	TheBigFiveFalseBayLocalMunicipality	THEBIGFIVEFALSEBAYLOCALMUNICIPALITY	The Big Five False Bay Local Municipality	TheBigFiveFalseBayLocalMunicipality		2013-09-23	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846586	14432022	-28.152379	31.921651	28:09:09S	31:55:18E	36JUP9412085447	SH36-02	A	ADM3		SF	02				N				HLABISA	Hlabisa	Hlabisa	HLABISA	Hlabisa	Hlabisa		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846586	14432020	-28.152379	31.921651	28:09:09S	31:55:18E	36JUP9412085447	SH36-02	A	ADM3		SF	02				N				HLABISALOCALMUNICIPALITY	Hlabisa Local Municipality	Hlabisa Local Municipality	HLABISALOCALMUNICIPALITY	Hlabisa Local Municipality	Hlabisa Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846587	14432025	-28.270897	32.26652	28:16:15S	32:15:59E	36JVP2806272570	SH36-02	A	ADM3		SF	02				N				MTUBATUBA	Mtubatuba	Mtubatuba	MTUBATUBA	Mtubatuba	Mtubatuba		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846587	14432023	-28.270897	32.26652	28:16:15S	32:15:59E	36JVP2806272570	SH36-02	A	ADM3		SF	02				N				MTUBATUBALOCALMUNICIPALITY	Mtubatuba Local Municipality	Mtubatuba Local Municipality	MTUBATUBALOCALMUNICIPALITY	Mtubatuba Local Municipality	Mtubatuba Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846611	14432132	-24.528385	27.157931	24:31:42S	27:09:29E	35JNN1599787263	SG35-03	A	ADM3		SF	09				N				THABAZIMBI	Thabazimbi	Thabazimbi	THABAZIMBI	Thabazimbi	Thabazimbi		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846611	14432029	-24.528385	27.157931	24:31:42S	27:09:29E	35JNN1599787263	SG35-03	A	ADM3		SF	09				N				THABAZIMBILOCALMUNICIPALITY	Thabazimbi Local Municipality	Thabazimbi Local Municipality	THABAZIMBILOCALMUNICIPALITY	Thabazimbi Local Municipality	Thabazimbi Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846612	14432134	-23.688566	27.655788	23:41:19S	27:39:21E	35KNP6686180099	SF35-15	A	ADM3		SF	09				N				LEPHALALE	Lephalale	Lephalale	LEPHALALE	Lephalale	Lephalale		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846612	14432133	-23.688566	27.655788	23:41:19S	27:39:21E	35KNP6686180099	SF35-15	A	ADM3		SF	09				N				LEPHALALELOCALMUNICIPALITY	Lephalale Local Municipality	Lephalale Local Municipality	LEPHALALELOCALMUNICIPALITY	Lephalale Local Municipality	Lephalale Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846613	14432136	-23.82686	28.58864	23:49:37S	28:35:19E	35KPP6181264036	SF35-16	A	ADM3		SF	09				N				MOGALAKWENA	Mogalakwena	Mogalakwena	MOGALAKWENA	Mogalakwena	Mogalakwena		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846613	14432135	-23.82686	28.58864	23:49:37S	28:35:19E	35KPP6181264036	SF35-16	A	ADM3		SF	09				N				MOGALAKWENALOCALMUNICIPALITY	Mogalakwena Local Municipality	Mogalakwena Local Municipality	MOGALAKWENALOCALMUNICIPALITY	Mogalakwena Local Municipality	Mogalakwena Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846614	14432139	-24.943265	28.32714	24:56:36S	28:19:38E	35JPN3399140680	SG35-03	A	ADM3		SF	09				N				BELABELA	Bela-Bela	Bela-Bela	BELABELA	Bela-Bela	Bela-Bela		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846614	14432137	-24.943265	28.32714	24:56:36S	28:19:38E	35JPN3399140680	SG35-03	A	ADM3		SF	09				N				BELABELALOCALMUNICIPALITY	Bela-Bela Local Municipality	Bela-Bela Local Municipality	BELABELALOCALMUNICIPALITY	Bela-Bela Local Municipality	Bela-Bela Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846615	14432141	-24.435351	28.146101	24:26:07S	28:08:46E	35JPN1618197092	SG35-03	A	ADM3		SF	09				N				MODIMOLLE	Modimolle	Modimolle	MODIMOLLE	Modimolle	Modimolle		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846615	14432140	-24.435351	28.146101	24:26:07S	28:08:46E	35JPN1618197092	SG35-03	A	ADM3		SF	09				N				MODIMOLLELOCALMUNICIPALITY	Modimolle Local Municipality	Modimolle Local Municipality	MODIMOLLELOCALMUNICIPALITY	Modimolle Local Municipality	Modimolle Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846617	14432144	-24.561072	28.897915	24:33:40S	28:53:52E	35JPN9221682329	SG35-04	A	ADM3		SF	09				N				MOOKGOPONG	Mookgopong	Mookgopong	MOOKGOPONG	Mookgopong	Mookgopong		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846617	14432142	-24.561072	28.897915	24:33:40S	28:53:52E	35JPN9221682329	SG35-04	A	ADM3		SF	09				N				MOOKGOPONGLOCALMUNICIPALITY	Mookgopong Local Municipality	Mookgopong Local Municipality	MOOKGOPONGLOCALMUNICIPALITY	Mookgopong Local Municipality	Mookgopong Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846619	14432148	-25.202251	29.518978	25:12:08S	29:31:08E	35JQN5382410280	SG35-08	A	ADM3		SF	09				N				ELIASMOTSOALEDI	Elias Motsoaledi	Elias Motsoaledi	ELIASMOTSOALEDI	Elias Motsoaledi	Elias Motsoaledi		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846619	14432146	-25.202251	29.518978	25:12:08S	29:31:08E	35JQN5382410280	SG35-08	A	ADM3		SF	09				N				ELIASMOTSOALEDILOCALMUNICIPALITY	Elias Motsoaledi Local Municipality	Elias Motsoaledi Local Municipality	ELIASMOTSOALEDILOCALMUNICIPALITY	Elias Motsoaledi Local Municipality	Elias Motsoaledi Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11847092	14435045	-33.926809	23.409155	33:55:37S	23:24:33E	34HGH2269643345	SI34-08	A	ADM3		SF	11				N				BITOU	Bitou	Bitou	BITOU	Bitou	Bitou		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11847092	14435044	-33.926809	23.409155	33:55:37S	23:24:33E	34HGH2269643345	SI34-08	A	ADM3		SF	11				N				BITOULOCALMUNICIPALITY	Bitou Local Municipality	Bitou Local Municipality	BITOULOCALMUNICIPALITY	Bitou Local Municipality	Bitou Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846670	14435703	-24.881662	29.364341	24:52:54S	29:21:52E	35JQN3885746081	SG35-04	A	ADM3		SF	09				V				GREATERMARBLEHALLLOCALMUNICIPALITY	Greater Marble Hall Local Municipality	Greater Marble Hall Local Municipality	GREATERMARBLEHALLLOCALMUNICIPALITY	Greater Marble Hall Local Municipality	Greater Marble Hall Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9				2013-09-25		
3	11846670	14432236	-24.881662	29.364341	24:52:54S	29:21:52E	35JQN3885746081	SG35-04	A	ADM3		SF	09				N				EPHRAIMMOGALE	Ephraim Mogale	Ephraim Mogale	EPHRAIMMOGALE	Ephraim Mogale	Ephraim Mogale		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846670	14432235	-24.881662	29.364341	24:52:54S	29:21:52E	35JQN3885746081	SG35-04	A	ADM3		SF	09				N				EPHRAIMMOGALELOCALMUNICIPALITY	Ephraim Mogale Local Municipality	Ephraim Mogale Local Municipality	EPHRAIMMOGALELOCALMUNICIPALITY	Ephraim Mogale Local Municipality	Ephraim Mogale Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846671	14432239	-24.689308	29.777964	24:41:22S	29:46:41E	35JQN8109766606	SG35-04	A	ADM3		SF	09				N				MAKHUDUTHAMAGA	Makhuduthamaga	Makhuduthamaga	MAKHUDUTHAMAGA	Makhuduthamaga	Makhuduthamaga		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846671	14432237	-24.689308	29.777964	24:41:22S	29:46:41E	35JQN8109766606	SG35-04	A	ADM3		SF	09				N				MAKHUDUTHAMAGALOCALMUNICIPALITY	Makhuduthamaga Local Municipality	Makhuduthamaga Local Municipality	MAKHUDUTHAMAGALOCALMUNICIPALITY	Makhuduthamaga Local Municipality	Makhuduthamaga Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846672	14432242	-24.396377	29.860941	24:23:47S	29:51:39E	35JQN9017198894	SG35-04	A	ADM3		SF	09				N				FETAKGOMO	Fetakgomo	Fetakgomo	FETAKGOMO	Fetakgomo	Fetakgomo		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846672	14432241	-24.396377	29.860941	24:23:47S	29:51:39E	35JQN9017198894	SG35-04	A	ADM3		SF	09				N				FETAKGOMOLOCALMUNICIPALITY	Fetakgomo Local Municipality	Fetakgomo Local Municipality	FETAKGOMOLOCALMUNICIPALITY	Fetakgomo Local Municipality	Fetakgomo Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846673	14432246	-24.626448	30.38897	24:37:35S	30:23:20E	36JTT3567173903	SG36-01	A	ADM3		SF	09				N				GREATERTUBATSE	Greater Tubatse	Greater Tubatse	GREATERTUBATSE	Greater Tubatse	Greater Tubatse		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846673	14432243	-24.626448	30.38897	24:37:35S	30:23:20E	36JTT3567173903	SG36-01	A	ADM3		SF	09				N				GREATERTUBATSELOCALMUNICIPALITY	Greater Tubatse Local Municipality	Greater Tubatse Local Municipality	GREATERTUBATSELOCALMUNICIPALITY	Greater Tubatse Local Municipality	Greater Tubatse Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846674	14432248	-22.975726	28.765907	22:58:33S	28:45:57E	35KPQ8102558078	SF35-12	A	ADM3		SF	09				N				BLOUBERG	Blouberg	Blouberg	BLOUBERG	Blouberg	Blouberg		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846674	14432247	-22.975726	28.765907	22:58:33S	28:45:57E	35KPQ8102558078	SF35-12	A	ADM3		SF	09				N				BLOUBERGLOCALMUNICIPALITY	Blouberg Local Municipality	Blouberg Local Municipality	BLOUBERGLOCALMUNICIPALITY	Blouberg Local Municipality	Blouberg Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846676	14432272	-23.647078	29.065124	23:38:49S	29:03:54E	35KQP1064683323	SF35-16	A	ADM3		SF	09				N				AGANANG	Aganang	Aganang	AGANANG	Aganang	Aganang		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846676	14432250	-23.647078	29.065124	23:38:49S	29:03:54E	35KQP1064683323	SF35-16	A	ADM3		SF	09				N				AGANANGLOCALMUNICIPALITY	Aganang Local Municipality	Aganang Local Municipality	AGANANGLOCALMUNICIPALITY	Aganang Local Municipality	Aganang Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846677	14432274	-23.523871	29.56801	23:31:26S	29:34:05E	35KQP6220796140	SF35-16	A	ADM3		SF	09				N				MOLEMOLE	Molemole	Molemole	MOLEMOLE	Molemole	Molemole		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846677	14432273	-23.523871	29.56801	23:31:26S	29:34:05E	35KQP6220796140	SF35-16	A	ADM3		SF	09				N				MOLEMOLELOCALMUNICIPALITY	Molemole Local Municipality	Molemole Local Municipality	MOLEMOLELOCALMUNICIPALITY	Molemole Local Municipality	Molemole Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846678	14432276	-23.973954	29.464918	23:58:26S	29:27:54E	35KQP5081246464	SF35-16	A	ADM3		SF	09				N				POLOKWANE	Polokwane	Polokwane	POLOKWANE	Polokwane	Polokwane		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846678	14432275	-23.973954	29.464918	23:58:26S	29:27:54E	35KQP5081246464	SF35-16	A	ADM3		SF	09				N				POLOKWANELOCALMUNICIPALITY	Polokwane Local Municipality	Polokwane Local Municipality	POLOKWANELOCALMUNICIPALITY	Polokwane Local Municipality	Polokwane Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846679	14432278	-24.247398	29.698131	24:14:51S	29:41:53E	35JQP7397015732	SG35-04	A	ADM3		SF	09				N				LEPELENKUMPI	Lepele-Nkumpi	Lepele-Nkumpi	LEPELENKUMPI	Lepele-Nkumpi	Lepele-Nkumpi		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846679	14432277	-24.247398	29.698131	24:14:51S	29:41:53E	35JQP7397015732	SG35-04	A	ADM3		SF	09				N				LEPELENKUMPILOCALMUNICIPALITY	Lepele-Nkumpi Local Municipality	Lepele-Nkumpi Local Municipality	LEPELENKUMPILOCALMUNICIPALITY	Lepele-Nkumpi Local Municipality	Lepele-Nkumpi Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846680	14432282	-24.296429	30.835281	24:17:47S	30:50:07E	36JTU8029711246	SG36-01	A	ADM3		SF	09				N				MARULENG	Maruleng	Maruleng	MARULENG	Maruleng	Maruleng		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846680	14432280	-24.296429	30.835281	24:17:47S	30:50:07E	36JTU8029711246	SG36-01	A	ADM3		SF	09				N				MARULENGLOCALMUNICIPALITY	Maruleng Local Municipality	Maruleng Local Municipality	MARULENGLOCALMUNICIPALITY	Maruleng Local Municipality	Maruleng Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846682	14432285	-23.80863	31.116897	23:48:31S	31:07:01E	36KUU0816265688	SF36-13	A	ADM3		SF	09				N				BAPHALABORWA	Ba-Phalaborwa	Ba-Phalaborwa	BAPHALABORWA	Ba-Phalaborwa	Ba-Phalaborwa		2013-09-23	1,2,3,4,5,6,7,8,9	1			2013-09-23		
3	11846682	14432283	-23.80863	31.116897	23:48:31S	31:07:01E	36KUU0816265688	SF36-13	A	ADM3		SF	09				N				BAPHALABORWALOCALMUNICIPALITY	Ba-Phalaborwa Local Municipality	Ba-Phalaborwa Local Municipality	BAPHALABORWALOCALMUNICIPALITY	Ba-Phalaborwa Local Municipality	Ba-Phalaborwa Local Municipality		2013-09-23	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846683	14432287	-23.851375	30.259477	23:51:05S	30:15:34E	36KTU2086759527	SF36-13	A	ADM3		SF	09				N				GREATERTZANEEN	Greater Tzaneen	Greater Tzaneen	GREATERTZANEEN	Greater Tzaneen	Greater Tzaneen		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846683	14432286	-23.851375	30.259477	23:51:05S	30:15:34E	36KTU2086759527	SF36-13	A	ADM3		SF	09				N				GREATERTZANEENLOCALMUNICIPALITY	Greater Tzaneen Local Municipality	Greater Tzaneen Local Municipality	GREATERTZANEENLOCALMUNICIPALITY	Greater Tzaneen Local Municipality	Greater Tzaneen Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846684	14432290	-23.494327	30.274564	23:29:40S	30:16:28E	36KTU2164899116	SF36-13	A	ADM3		SF	09				N				GREATERLETABA	Greater Letaba	Greater Letaba	GREATERLETABA	Greater Letaba	Greater Letaba		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
3	11846684	14432289	-23.494327	30.274564	23:29:40S	30:16:28E	36KTU2164899116	SF36-13	A	ADM3		SF	09				N				GREATERLETABALOCALMUNICIPALITY	Greater Letaba Local Municipality	Greater Letaba Local Municipality	GREATERLETABALOCALMUNICIPALITY	Greater Letaba Local Municipality	Greater Letaba Local Municipality		2013-09-24	1,2,3,4,5,6,7,8,9	2			2022-01-26		
3	11846685	14432292	-23.368605	30.88557	23:22:07S	30:53:08E	36KTV8386914092	SF36-13	A	ADM3		SF	09				N				GREATERGIYANI	Greater Giyani	Greater Giyani	GREATERGIYANI	Greater Giyani	Greater Giyani		2013-09-24	1,2,3,4,5,6,7,8,9	1			2013-09-24		
